segment,date,period,number_of_stores,numeric_distribution_pct,pdo_kgs,pdo_rs,purchase_weight_tonnes,sales_units_000,sales_value_lakhs,stock_weight_tonnes,str_days,volume_tonnes,number_of_stores_outlier_flag,numeric_distribution_pct_outlier_flag,pdo_kgs_outlier_flag,pdo_rs_outlier_flag,purchase_weight_tonnes_outlier_flag,sales_units_000_outlier_flag,sales_value_lakhs_outlier_flag,stock_weight_tonnes_outlier_flag,str_days_outlier_flag,volume_tonnes_outlier_flag
Uttar Pradesh (U+R),2017-07-01,JUL17,400497.0,100.0,2.101117332,1241.950998662,864.142330243,53896.9305911,4973.976491111,664.436221011,23.687813859,841.491188217,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2017-08-01,AUG17,423278.0,100.0,2.200058745,1392.831621556,982.902780805,56709.72045302,5895.54983109,696.014120665,22.422257288,931.236465269,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2017-09-01,SEP17,451297.0,100.0,2.010666713,1235.077241601,1018.625756448,57081.03387336,5573.866539027,794.068134777,26.252851897,907.407855596,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2017-10-01,OCT17,449845.0,100.0,2.430074647,1650.808414462,1236.746323211,63307.88716537,7426.079112037,907.910312956,24.916193322,1093.156929597,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2017-11-01,NOV17,453508.0,100.0,2.204921636,1362.575387517,996.849350486,62823.84256774,6179.388388423,854.640981303,25.64052169,999.949601222,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2017-12-01,DEC17,475018.0,100.0,2.184268151,1326.488500181,1172.736038301,66893.99795563,6301.059143791,907.490378137,26.238999038,1037.566688605,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-01-01,JAN18,508158.0,100.0,2.256163338,1333.30923749,1284.118117805,76346.20697037,6775.317555045,986.973990962,25.826030401,1146.487449665,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-02-01,FEB18,528930.0,100.0,2.23428701,1307.243768978,1431.38387478,76096.12506696,6914.404467257,1151.524073013,29.231904791,1181.781428124,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-03-01,MAR18,537356.0,100.0,2.301182685,1333.932022749,1162.096496498,78827.81590619,7167.963760165,967.975717658,23.484024105,1236.554323079,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-04-01,APR18,549861.25,100.0,1.990814319,1121.199368899,1157.483810912,72487.5291345,6296.139904027,959.51511241,25.748432364,1117.949744107,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-05-01,MAY18,549861.25,100.0,1.887230712,1083.825868066,1033.701034319,70162.81105877,6179.378995485,880.595004135,24.552015891,1075.995154185,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-06-01,JUN18,529735.0,100.0,1.88875215,1073.112751047,1001.841557198,63177.87502731,5684.653831758,847.248874452,25.403795935,1000.538120308,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-07-01,JUL18,524396.0,100.0,1.932205644,1115.890179994,1060.17707836,63070.63253474,5851.68346828,867.699308536,25.690809542,1013.240910685,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-08-01,AUG18,516769.0,100.0,2.147954063,1267.562659903,1207.402084785,68031.05654368,6550.370881954,931.12685983,25.165679836,1109.996073122,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-09-01,SEP18,541517.0,100.0,2.157564973,1289.99305051,1227.677379395,68103.52305008,6985.531667333,936.290962848,24.041198164,1168.358111505,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-10-01,OCT18,548280.0,100.0,2.189402862,1271.916737966,1337.372445411,72321.9653177,6973.665090918,1027.548317581,25.680023783,1200.405801353,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-11-01,NOV18,549861.25,100.0,2.330681624,1436.347608139,1419.156575299,71904.25392674,8155.639172919,1057.912317653,23.982228073,1323.370348802,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2018-12-01,DEC18,549861.25,100.0,2.240754888,1285.189701573,1383.4908544,75606.07926715,7356.747149228,1104.980095972,25.844180443,1282.664116668,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2019-01-01,JAN19,549861.25,100.0,2.288778398,1302.852203165,1656.261830029,81711.43425726,7880.601206851,1260.5506625255002,28.530424486,1384.420255782,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh (U+R),2019-02-01,FEB19,549861.25,100.0,2.300968141,1297.247343369,1580.29456209,82547.97395077,8055.244406174,1260.5506625255002,27.706928749,1428.783866114,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh (U+R),2019-03-01,MAR19,549861.25,100.0,2.427582354,1359.625772423,1466.42396377,87657.57331714,8491.270836513,1136.185257078,22.482423658,1516.09800756,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2019-04-01,APR19,549861.25,100.0,2.241110946,1244.205236044,1346.535412672,81864.93684293,7658.381837107,1060.025434766,23.053092493,1379.457573964,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2019-05-01,MAY19,549861.25,100.0,2.100179695,1170.192621662,1183.306517569,73863.32901901,7007.136822365,944.389830349,22.528530223,1257.59180157,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2019-06-01,JUN19,549861.25,100.0,2.02392954,1143.651549584,1106.081130311,67225.47777693,6624.029775191,843.471192794,21.585771077,1172.259989854,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2019-07-01,JUL19,549861.25,100.0,2.063087675,1180.232156499,1286.417604306,66682.55416976,6562.279627278,943.991534441,24.687913142,1147.109756502,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh (U+R),2019-08-01,AUG19,549861.25,100.0,2.321547336,1385.903851684,1445.48136296,72319.77181061,7908.729624826,1031.828118787,23.365627211,1324.802595016,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-06-01,JUN17,205833.0,100.0,0.938022786,362.444251425,174.314855383,15107.92054248,746.029876035,140.941541303,21.899382994,193.076044211,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-07-01,JUL17,207685.0,100.0,1.00967792,363.350108016,194.467024092,16682.88991223,754.623671834,115.258042251,16.489386706,209.694958892,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-08-01,AUG17,231043.0,100.0,0.888346313,313.596533846,211.627965488,17698.14988574,724.542839694,118.598790066,17.3351017,205.246197205,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-09-01,SEP17,254512.0,100.0,0.847669986,302.631202856,264.361976763,18173.51394104,770.232727012,177.81623496,24.726212377,215.742183533,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-10-01,OCT17,247767.0,100.0,0.931092654,344.818472899,273.369612779,18846.38896985,854.346385747,220.361951274,28.656391472,230.694033637,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-11-01,NOV17,248415.0,100.0,0.969469785,359.216624992,242.231183239,20021.73630887,892.347978975,214.87783909,26.767067141,240.830836595,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2017-12-01,DEC17,263844.0,100.0,0.956353218,356.570184627,303.064605242,20778.09482129,940.789037929,209.169577152,24.868765509,252.32805835,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-01-01,JAN18,291987.0,100.0,1.019029975,385.81629704,310.332712595,25580.72138867,1126.533431238,207.25646445,20.896755668,297.543505433,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-02-01,FEB18,309259.0,100.0,0.970816794,352.30068512,414.71004225,24692.52479846,1089.521575796,305.997536194,30.57592162,300.233831045,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-03-01,MAR18,319371.0,100.0,1.007468358,376.299196652,274.342740764,26333.71390771,1201.790507339,202.034987526,18.837399439,321.756176878,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-04-01,APR18,333404.0,100.0,0.858310225,306.153800095,303.031902805,24124.0366665,1020.729015669,212.405215831,22.267493763,286.16406241,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-05-01,MAY18,342881.0,100.0,0.783400105,288.725076857,261.056708026,23174.44856421,989.983430776,201.07527397,22.457058897,268.613011473,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-06-01,JUN18,310868.0,100.0,0.811552555,269.748530259,230.419622286,20426.41637085,838.561861045,176.19562161,20.951913798,252.285719539,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-07-01,JUL18,309655.0,100.0,0.740603423,253.529005239,232.589302372,17944.5248833,785.065241172,182.845896262,23.91898025,229.331553036,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-08-01,AUG18,294527.0,100.0,0.810917483,284.40889627,253.213077092,20209.33941541,837.660989917,192.57858781,24.18953249,238.837093554,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-09-01,SEP18,314564.0,100.0,0.808874978,285.82660117,288.937635074,20344.43293274,899.107589703,222.765045252,26.265028733,254.442948668,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-10-01,OCT18,326241.0,100.0,0.88895401,319.08376476,331.863684591,24133.03939197,1040.98206499,249.980228255,25.858842563,290.013245159,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-11-01,NOV18,345793.0,100.0,0.839746727,297.94395129,306.080661647,22550.16979895,1030.269327483,252.39386096,26.075672919,290.378539885,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2018-12-01,DEC18,343778.0,100.0,0.885650076,321.838712791,344.01758531,24887.66677002,1106.410690059,287.580807368,28.33615429,304.467011747,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-01-01,JAN19,366415.0,100.0,0.903027593,331.683048071,460.655004161,26652.94208173,1215.336440588,400.283861015,32.00897664075,330.8828555,0,0,0,0,0,0,0,0,1,0
Uttar Pradesh - Rural,2019-02-01,FEB19,382443.0,100.0,0.913304451,321.46971446,338.487321279,27775.23121777,1229.438420073,310.784461424,26.693053766,349.286894059,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-03-01,MAR19,380662.0,100.0,1.007583763,363.523060187,436.264805211,29971.70903247,1383.794151367,344.52808579,26.947916959,383.548850528,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-04-01,APR19,374060.0,100.0,1.016364411,374.600592632,317.390306251,28968.78965076,1401.230976801,267.780429031,21.130480309,380.18127148,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-05-01,MAY19,367522.0,100.0,0.881241864,308.067656404,288.548826675,24821.16749927,1132.21641217,228.859959784,21.198865062,323.875772283,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-06-01,JUN19,352800.0,100.0,0.851572448,290.8526296,262.473874209,22502.97057361,1026.128077229,187.991979885,18.771993634,300.434759695,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-07-01,JUL19,336677.0,100.0,0.839191373,288.737427546,340.471173241,21663.18875061,972.11250894,238.367281369,25.310075376,282.536434004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Rural,2019-08-01,AUG19,347398.0,100.0,0.91195406,346.321655753,322.231935941,23803.7894425,1203.114505654,236.485937878,22.393722973,316.811016408,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-06-01,JUN17,197626.0,100.0,3.142872181,2068.186504287,610.587152007,37008.22269698,4087.274260962,521.764271589,25.201407239,621.113257651,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-07-01,JUL17,192812.0,100.0,3.27674745,2188.324803061,669.675306152,37214.04067887,4219.352819277,549.17817876,26.07699223,631.796229325,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-08-01,AUG17,192235.0,100.0,3.77657694,2689.94043301,771.274815317,39011.57056728,5171.006991396,577.415330598,23.860457474,725.990268064,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-09-01,SEP17,196785.0,100.0,3.51482924,2441.056895605,754.263779685,38907.51993232,4803.633812016,616.251899817,26.7290365,691.665672062,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-10-01,OCT17,202078.0,100.0,4.267970269,3252.077280203,963.376710432,44461.49819552,6571.732726289,687.548361682,23.91575446,862.46289596,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-11-01,NOV17,205093.0,100.0,3.70133922,2577.874627339,754.618167246,42802.10625887,5287.040409448,639.763142213,25.28312454,759.118764627,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2017-12-01,DEC17,211174.0,100.0,3.718443702,2538.319161385,869.671433059,46115.90313434,5360.270105862,698.320800985,26.679308967,785.238630255,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-01-01,JAN18,216171.0,100.0,3.927187015,2613.109123706,973.785405211,50765.4855817,5648.784123807,779.717526512,27.55367531,848.943944232,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-02-01,FEB18,219671.0,100.0,4.013035845,2651.639447838,1016.67383253,51403.6002685,5824.882891461,845.526536819,28.774165103,881.547597079,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-03-01,MAR18,217985.0,100.0,4.196610529,2736.965044763,887.753755734,52494.10199848,5966.173252826,765.940730132,25.118352064,914.798146201,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-04-01,APR18,228150.0,100.0,3.645784272,2312.255484707,854.451908107,48363.492468,5275.410888359,747.109896578,26.945999902,831.785681698,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-05-01,MAY18,227264.0,100.0,3.552617848,2283.421731866,772.644326293,46988.36249456,5189.395564708,679.519730165,25.249000227,807.382142712,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-06-01,JUN18,218867.0,100.0,3.418753859,2214.172063725,771.421934912,42751.45865646,4846.091970713,671.053252842,26.904821908,748.25240077,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-07-01,JUL18,214741.0,100.0,3.6504876,2359.408881913,827.587775988,45126.10765144,5066.618227108,684.853412274,26.209155648,783.909357648,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-08-01,AUG18,222242.0,100.0,3.91986654,2570.490677746,954.189007693,47821.71712827,5712.709892037,738.54827202,25.433300557,871.158979568,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-09-01,SEP18,226953.0,100.0,4.026891748,2681.799349482,938.739744321,47759.09011734,6086.42407763,713.525917596,23.422061914,913.915162837,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-10-01,OCT18,222039.0,100.0,4.100147074,2671.910351752,1005.50876082,48188.92592573,5932.683025928,777.568089326,25.623059548,910.392556194,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-11-01,NOV18,222011.0,100.0,4.652885708,3209.467028857,1113.075913652,49354.08412779,7125.369845436,805.518456693,23.393751521,1032.991808917,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2018-12-01,DEC18,228647.0,100.0,4.278197855,2733.618398304,1039.47326909,50718.41249713,6250.336459169,817.399288603,25.068545526,978.197104921,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-01-01,JAN19,238458.0,100.0,4.418125625,2795.15250747,1195.606825868,55058.49217553,6665.264766263,916.319391156,26.092649134,1053.537400282,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-02-01,FEB19,238506.0,100.0,4.526078891,2861.901162277,1241.807240811,54772.742733,6825.8059861,1008.789297786,28.034982698,1079.496972055,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-03-01,MAR19,243868.0,100.0,4.644107292,2914.476965057,1030.159158558,57685.86428467,7107.476685146,791.657171288,20.97014067,1132.549157033,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-04-01,APR19,241464.0,100.0,4.138406978,2591.33902375,1029.145106422,52896.14719217,6257.150860307,792.245005735,23.784563001,999.276302483,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-05-01,MAY19,231280.0,100.0,4.037167197,2540.176586905,894.757690894,49042.16151974,5874.920410195,715.529870565,22.989747893,933.716029287,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-06-01,JUN19,226400.0,100.0,3.850818154,2472.571421361,843.607256102,44722.50720332,5597.901697962,655.479212909,22.555411001,871.825230159,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-07-01,JUL19,219339.0,100.0,3.941721821,2548.642566227,945.946431064,45019.36541915,5590.167118337,705.624253071,24.484594934,864.573322498,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh - Urban,2019-08-01,AUG19,223257.0,100.0,4.514938294,3003.540815818,1123.249427019,48515.98236811,6705.615119171,795.342180908,23.671096003,1007.991578608,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-06-01,JUN17,465145.0,100.0,2.126048931,1262.938367119,944.19415779,61589.02555578,5874.494667737,786.545473206,23.860716357,988.921029976,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-07-01,JUL17,459897.0,100.0,2.192363932,1299.810202913,1031.357242987,62704.40391746,5977.78812889,788.325573535,23.455983367,1008.261595159,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-08-01,AUG17,483565.0,100.0,2.280052269,1433.82477237,1151.98023709,65617.28583518,6933.474760509,816.803833809,22.224876674,1102.553475272,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-09-01,SEP17,513424.0,100.0,2.079334012,1276.392419633,1203.965191424,65673.09259227,6553.305016576,934.286770257,26.254335488,1067.579985804,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-10-01,OCT17,512165.0,100.0,2.485813759,1675.626390426,1430.826578235,72355.61699493,8581.971902526,1058.015187062,24.93071146,1273.146803791,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-11-01,NOV17,517629.0,100.0,2.273355109,1404.339136576,1188.305648642,72061.22202392,7269.266629267,1013.412807849,25.835791079,1176.754531811,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2017-12-01,DEC17,539963.0,100.0,2.246850048,1368.585101193,1376.038964854,76259.11538181,7389.853169955,1089.41947576,26.938803286,1213.215892567,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-01-01,JAN18,549861.25,100.0,2.32026403,1376.887537815,1474.798295238,86547.32523176,7910.397900128,1170.901648627,26.351443149,1333.021848577,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-02-01,FEB18,549861.25,100.0,2.288192791,1351.776006896,1624.001758462,85948.10220405,8050.109994025,1260.5506625255002,29.428338786,1362.666859274,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh Erstwhile (U+R),2018-03-01,MAR18,549861.25,100.0,2.375446206,1384.383293629,1360.566016741,89738.17947249,8367.212626695,1150.599880732,24.042295117,1435.719687051,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-04-01,APR18,549861.25,100.0,2.0708188,1179.103633384,1335.747872921,82281.76906286,7416.502898804,1132.896339432,26.092887156,1302.534670815,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-05-01,MAY18,549861.25,100.0,1.966906868,1138.365124265,1218.95824458,79521.52516668,7256.89552877,1062.586204205,25.423324576,1253.871657557,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-06-01,JUN18,549861.25,100.0,1.970186819,1127.133141783,1170.966961855,72255.88190258,6738.565488153,1007.561309961,25.662153255,1177.876189814,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-07-01,JUL18,549861.25,100.0,2.025318935,1171.003217855,1265.656657222,72892.97925515,6954.541270714,1049.623986074,26.178886976,1202.828814323,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-08-01,AUG18,549861.25,100.0,2.23161358,1313.533719512,1433.202059549,78099.19621869,7688.401837725,1135.438374815,26.077801754,1306.212523819,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-09-01,SEP18,549861.25,100.0,2.247378967,1339.681417642,1412.209786898,78438.82524487,8162.504719106,1099.137956882,24.081039862,1369.298788403,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-10-01,OCT18,549861.25,100.0,2.283492516,1331.401833631,1595.774507968,82624.7676883,8184.646318045,1238.184207501,26.46160341,1403.751906098,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-11-01,NOV18,549861.25,100.0,2.408306599,1483.896259389,1632.045063918,81732.33882284,9423.156738072,1249.90912804,24.518564738,1529.342122686,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2018-12-01,DEC18,549861.25,100.0,2.322194463,1335.831069435,1613.521949603,85744.73725626,8554.301494271,1260.5506625255002,26.406823753,1487.070634797,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh Erstwhile (U+R),2019-01-01,JAN19,549861.25,100.0,2.35665005,1348.116541286,1889.139732449,91741.86713093,9084.000208981,1260.5506625255002,29.02275719,1587.979146495,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh Erstwhile (U+R),2019-02-01,FEB19,549861.25,100.0,2.364369763,1340.608421202,1810.588302646,92357.02633645,9257.558046523,1260.5506625255002,28.412748424,1632.713175538,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh Erstwhile (U+R),2019-03-01,MAR19,549861.25,100.0,2.493445035,1401.054675824,1681.175196841,98199.25020618,9724.188104116,1260.5506625255002,23.289727255,1730.60544773,1,0,0,0,0,0,0,1,0,0
Uttar Pradesh Erstwhile (U+R),2019-04-01,APR19,549861.25,100.0,2.322706158,1295.95745715,1545.709469266,92437.23204126,8868.457192046,1248.83276197,23.570779111,1589.46730959,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2019-05-01,MAY19,549861.25,100.0,2.183751726,1229.957666017,1401.084161176,83957.47950394,8223.337060495,1143.417511642,23.494429549,1460.028015481,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2019-06-01,JUN19,549861.25,100.0,2.125068849,1205.117525917,1303.443400534,77481.59669569,7817.42867417,1022.738767832,22.257605634,1378.502411267,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2019-07-01,JUL19,549861.25,100.0,2.14708641,1227.035620594,1494.870866277,76509.27142952,7664.358974777,1131.291072907,25.30622847,1341.121701631,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile (U+R),2019-08-01,AUG19,549861.25,100.0,2.427256196,1449.284828741,1677.650793709,83017.25450405,9256.016980084,1221.890563157,23.646537127,1550.193869702,1,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-06-01,JUN17,244663.0,100.0,1.064350106,438.849850311,233.070474367,19113.20292133,1073.703209265,187.476667973,21.598106406,260.407090018,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-07-01,JUL17,244517.0,100.0,1.107198516,430.324088909,253.895667301,20191.41433534,1052.215552477,161.428127991,17.88816992,270.728859429,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-08-01,AUG17,268927.0,100.0,1.003278463,382.949099108,271.936216136,21447.43475833,1029.853523758,161.288048727,17.933602762,269.808667342,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-09-01,SEP17,294476.0,100.0,0.931974828,357.168264158,331.121251556,21679.36806457,1051.774817561,228.12748316,24.937032771,274.444219475,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-10-01,OCT17,287480.0,100.0,1.02404893,401.160214766,345.72613939,22501.48252831,1153.25538541,279.010556791,28.432401683,294.393586481,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-11-01,NOV17,289500.0,100.0,1.076901587,426.262701463,312.96823385,24202.0427323,1234.030520735,273.313981154,26.300167719,311.76300936,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2017-12-01,DEC17,305844.0,100.0,1.041763977,414.823304604,380.145107367,24740.95031751,1268.712187734,277.687882046,26.146218236,318.617261827,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-01-01,JAN18,335084.0,100.0,1.098427815,436.110754406,380.776127803,29923.08258775,1461.337360293,276.95750828,22.574034528,368.065586065,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-02-01,FEB18,352443.0,100.0,1.028789329,396.409654818,475.944295331,28644.40498332,1397.118079731,371.144763046,30.70783875,362.58959747,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-03-01,MAR18,362969.0,100.0,1.095058195,426.055412615,348.235574168,30963.36652765,1546.449070614,265.58808023,20.045786473,397.472177883,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-04-01,APR18,377330.0,100.0,0.935857757,354.385439898,370.303640543,28139.70614509,1337.202580368,275.587572026,23.412603137,353.127207276,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-05-01,MAY18,387012.0,100.0,0.867840788,339.323364175,329.666808488,27200.71719379,1313.222138162,266.160562877,23.773902197,335.864799147,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-06-01,JUN18,355632.0,100.0,0.902504002,327.859241618,297.352727466,24365.88678086,1165.972378153,237.731021455,22.220669623,320.959303412,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-07-01,JUL18,355674.0,100.0,0.856182979,319.316064462,317.188968628,22327.06133451,1135.724219114,253.98342078,25.0211873,304.522024955,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-08-01,AUG18,339695.0,100.0,0.937841836,358.519844893,332.498077601,24757.66219763,1217.873987109,263.101553304,24.775698668,318.580182331,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-09-01,SEP18,358642.0,100.0,0.937795856,359.56027902,364.778226678,25117.1740407,1289.534175884,285.137385588,25.43349015,336.332981329,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-10-01,OCT18,368714.0,100.0,1.006255177,387.937742031,417.384747461,28855.72034249,1430.380766151,316.944665553,25.627541514,371.020371247,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-11-01,NOV18,388954.0,100.0,0.933706696,358.022061792,381.434570646,26704.99496193,1392.541130223,321.7096203,26.575202787,363.16895439,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh Erstwhile - Rural,2018-12-01,DEC18,387404.0,100.0,0.988470253,382.515095926,429.439174363,29335.83038733,1481.878782222,364.089914459,28.523459525,382.937330036,0,0,0,0,0,0,0,0,0,0
